Division,National Section ID,Section Number,National Subsection ID,Subsection Number,National Article Title,National Sentence Number,National Sentence Text
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Protection of Exit Facilities,es000593,"Except as permitted by es001079, if an exterior exit door in one fire compartment is within 3 m horizontally of an opening in another fire compartment and the exterior walls of these fire compartments intersect at an exterior angle of less than 135°, the opening shall be protected in conformance with the requirements of es000594."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Protection of Exit Facilities,es000594,"The opening protection referred to in Sentences es000591 to es000593 shall consist of glass block conforming to the requirements of ea004467, a wired glass assembly conforming to Article en000488 of Appendix D, or a closure conforming to the requirements of ep001023.1.8 and Articles ea000334 and ea000346"
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Wall Exposed to Another Wall,es000595,"Except as required by Sentences es000597 and es000591 or as permitted by es000611, if an unprotected opening in an exterior wall of a fire compartment is exposed to an unprotected opening in the exterior wall of another fire compartment, and the planes of the 2 walls are parallel or at an angle less than 135°, measured from the exterior of the building, the unprotected openings in the 2 fire compartments shall be separated by a distance not less than Do where Do=2D-q90 ×D but in no case less than 1 m, and D = the greater required limiting distance for the exposing building faces of the 2 fire compartments, and θ = the angle made by the intersecting planes of the exposing building faces of the 2 fire compartments (in the case where the exterior walls are parallel and face each other, θ = 0°). (See en000048.)"
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Wall Exposed to Another Wall,es000596,"The exterior wall of each fire compartment referred to in es000595 within the distance, Do, shall have a fire-resistance rating not less than that required for the interior vertical fire separation between the fire compartment and the remainder of the building."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Wall Exposed to Another Wall,es000597,"es000595 does not apply to unprotected openings of fire compartments within a building that is sprinklered throughout, but shall apply to unprotected openings of fire compartments on opposite sides of a firewall, and exposure from unprotected openings of a fire compartment that is not protected by an automatic sprinkler system."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Wall Exposed to Adjoining Roof,es000598,"Except as permitted by es000611, if a wall in a building is exposed to a fire hazard from an adjoining roof of a separate fire compartment that is not sprinklered in the same building, and the exposed wall contains windows within 3 storeys vertically and 5 m horizontally of the roof, the roof shall contain no skylights within 5 m of the exposed wall."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Protection of Soffits,es000599,"Except as permitted by Sentences es000601 and es000602, where there is a common attic or roof space above more than 2 suites of residential occupancy or above more than 2 patients' sleeping rooms, and the common attic or roof space projects beyond the exterior wall of the building, the soffit, and any opening in the soffit or other surface of the projection located within 2 500 mm of a window or door opening, shall be protected by noncombustible material not less than 0.38 mm thick, and having a melting point not below 650°C, plywood not less than 11 mm thick, strandboard or waferboard not less than 12.5 mm thick, or lumber not less than 11 mm thick."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Protection of Soffits,es000600,"The soffit protection required by es000599 shall extend the full width of the opening and to not less than 1 200 mm on either side of it, and shall apply to all openings through the soffit within this limit."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Protection of Soffits,es000601,"If an eave overhang is completely separated from the remainder of the attic or roof space by the use of fire blocks, the requirements of es000599 do not apply."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Protection of Soffits,es000602,"The protection required by es000599 for projections is permitted to be omitted if the fire compartments behind the window and door openings are sprinklered in accordance with ea004501, and all rooms, including closets and bathrooms, having openings in the wall beneath the soffit are sprinklered, notwithstanding exceptions permitted in the standards referenced in ea004501 for the installation of automatic sprinkler systems."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Canopy Protection for Vertically Separated Openings,es000603,"Except as permitted by Sentences es000604 and es000605, if a storey classified as a Group E or Group F, Division 1 or 2 major occupancy is required to be separated from the storey above by a fire separation, every opening in the exterior wall of the lower storey that is located vertically below an opening in the storey above shall be separated from the storey above by a canopy projecting not less than 1 m from the face of the building at the intervening floor level, and the canopy required by es000603a shall have a fire-resistance rating not less than that required for the floor assembly but need not be more than 1 h, except as required elsewhere in this Subsection."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Canopy Protection for Vertically Separated Openings,es000604,"Except as permitted by es000605, the canopy required by es000603 is permitted to be omitted if the exterior wall of the upper storey is recessed not less than 1 m behind the exterior wall containing the opening in the lower storey."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Canopy Protection for Vertically Separated Openings,es000605,The requirements of Sentences es000603 and es000604 are permitted to be waived if the building is sprinklered throughout.
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Covered Vehicular Passageway,es000606,A covered vehicular passageway designed as a receiving or shipping area shall be separated from every building or part of a building adjoining it by a fire separation having a fire-resistance rating not less than 1.5 h.
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Covered Vehicular Passageway,es000607,A covered vehicular passageway constructed below grade shall be of noncombustible construction.
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Walkway between Buildings,es000608,"Except as required by es000614, if buildings are connected by a walkway, each building shall be separated from the walkway by a fire separation with a fire-resistance rating not less than 45 min."
B,ep001023.2,3.2,ep001023.2.3,3.2.3,Walkway between Buildings,es000609,"Except as permitted by es000610, a walkway connected to a building required to be of noncombustible construction shall also be of noncombustible construction."
